cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
0,218,2,20113325.55,100000002957787100;100000005910114100;100000008346837100;100000006866783100;100000007593823100,"периферийная группа; ведущие роли: peripheral=113, coordinator=41"
1,179,13,25405502.56,100000004156082100;100000003016635100;100000005339662100;100000004150593100;100000008636603100,"периферийная группа; ведущие роли: peripheral=98, coordinator=30"
2,176,1,42742193.62,100000008489922100;100000008547948100;100000008465789100;100000008710791100;100000002849158100,"периферийная группа; ведущие роли: peripheral=87, terminal=50"
3,168,0,19618234.8,100000008603629100;100000008477350100;100000008686313100;100000000661912100;100000004299488100,"периферийная группа; ведущие роли: peripheral=85, coordinator=46"
4,150,1,5518694.0,100000001697501100;100000002527114100;100000002733905100;100000002863356100;100000004739664100,"периферийная группа; ведущие роли: peripheral=138, terminal=6"
5,145,0,31760739.63,100000000331309100;100000003457710100;100000002628576100;100000004906181100;100000008324800100,"периферийная группа; ведущие роли: peripheral=90, coordinator=26"
6,137,5,21431279.8,100000003115284100;100000003684369100;100000002941114100;100000003390036100;100000000343175100,"периферийная группа; ведущие роли: peripheral=74, coordinator=31"
7,120,0,4465650.0,100000002578405100;100000002214664100;100000003192309100;100000000572276100;100000008493007100,"периферийная группа; ведущие роли: peripheral=112, coordinator=4"
8,111,3,13283935.06,100000003265158100;100000003917461100;100000004159526100;100000003589877100;100000004386258100,"периферийная группа; ведущие роли: peripheral=57, coordinator=25"
9,103,3,18489715.84,100000005933757100;100000004015047100;100000001937767100;100000008104567100;100000001616816100,"периферийная группа; ведущие роли: peripheral=68, coordinator=11"
10,85,0,6570784.0,100000004400305100;100000003213473100;100000007138613100;100000001066017100;100000003574895100,"периферийная группа; ведущие роли: peripheral=54, coordinator=18"
11,71,5,12867645.0,100000001857829100;100000003880331100;100000008733194100;100000008121806100;100000000413678100,"периферийная группа; ведущие роли: peripheral=35, coordinator=16"
12,61,0,4467990.62,100000005704413100;100000002838861100;100000005473151100;100000008545727100;100000005578559100,"периферийная группа; ведущие роли: peripheral=44, coordinator=8"
13,56,0,17741742.0,100000007442518100;100000000673868100;100000005514161100;100000005242320100;100000008258083100,"периферийная группа; ведущие роли: peripheral=33, terminal=11"
14,52,0,2591038.0,100000005665181100;100000002692750100;100000002870463100;100000008172352100;100000004475818100,"периферийная группа; ведущие роли: peripheral=33, coordinator=8"
15,42,0,4121910.0,100000001530983100;100000004180097100;100000002293421100;100000002448088100;100000003154105100,"периферийная группа; ведущие роли: peripheral=26, coordinator=7"
16,40,10,7121184.0,100000006274203100;100000004403675100;100000007594394100;100000003854444100;100000003873332100,"периферийная группа; ведущие роли: peripheral=21, coordinator=10"
17,39,0,5385099.0,100000004351795100;100000008512552100;100000003242289100;100000002217161100;100000003178549100,"периферийная группа; ведущие роли: peripheral=23, coordinator=7"
18,24,0,3340669.0,100000004076740100;100000008213966100;100000000838385100;100000004017410100;100000007382543100,"периферийная группа; ведущие роли: peripheral=12, coordinator=4"
